b_lam,b_xw,sc_s_key,sc_lam_key,C,power,r_squared
0.181,0.46,,D,2.061563576910196,0.10837614420965369,0.9902320463683795
0.181,0.46,,mixed,0.8265582923901253,0.6591526709113075,0.9842837762915786
0.181,0.46,,beta,0.21971207714476057,1.425605274056883,0.9815207592343539
0.181,0.46,x,no,1.714610692698537,0.7497803579517246,0.9931714407315541
0.181,0.46,x,D,2.1238647755676436,0.6130556899460744,0.998501877632092
0.181,0.46,x,mixed,1.2524072714555874,0.9263851835791289,0.9998427251910977
0.181,0.46,x,beta,0.8565100996919706,1.1567121338514819,0.9937475353085542
0.181,0.46,w,no,2.783407573417788,0.6354616167738744,0.999429899831444
0.181,0.46,w,D,1.8138652092770797,0.8857954800888471,0.9994385929304888
0.181,0.46,w,mixed,1.1915468931827056,1.1314307774007144,0.9996455995063758
0.181,0.46,w,beta,0.675979985243622,1.4527938058374583,0.9959964956269888
0.181,0.46,xw,no,2.8796110618582587,0.8552654878764527,0.9999918813139294
0.181,0.46,xw,D,2.2463225168549212,0.9999999999999999,1.0
0.181,0.46,xw,mixed,1.6905689488608866,1.1654228966957165,0.999982714289065
0.181,0.46,xw,beta,1.1983786091086583,1.3616964573861183,0.9985662486977962
0.181,0.48500000000000004,,no,2.4885976858218966,0.0,0.0
0.181,0.48500000000000004,,D,2.061563576910196,0.10837614420965369,0.9902320463683795
0.181,0.48500000000000004,,mixed,0.8265582923901253,0.6591526709113075,0.9842837762915786
0.181,0.48500000000000004,,beta,0.21971207714476057,1.425605274056883,0.9815207592343539
0.181,0.48500000000000004,x,no,1.742792192584284,0.7653136134679153,0.9942177029719388
0.181,0.48500000000000004,x,D,2.1623809415465316,0.6286480348551187,0.9986912603972322
0.181,0.48500000000000004,x,mixed,1.301340253343319,0.9295725237056347,0.9998505658599323
0.181,0.48500000000000004,x,beta,0.9071038706542615,1.1485910519650144,0.9941451410722025
0.181,0.48500000000000004,w,no,2.859349131741884,0.6402802099141165,0.999301860811158
0.181,0.48500000000000004,w,D,1.8677354626549965,0.8888548871838996,0.9994772021855797
0.181,0.48500000000000004,w,mixed,1.2448931564147199,1.1260167052027172,0.9996616471928547
0.181,0.48500000000000004,w,beta,0.7174797646648712,1.4384284880989229,0.9959042220975951
0.181,0.48500000000000004,xw,no,3.0094681488005923,0.8561066456604668,0.9999884724313685
0.181,0.48500000000000004,xw,D,2.3502322833786455,0.9999999999999999,1.0
0.181,0.48500000000000004,xw,mixed,1.7918061962876912,1.157928649964025,0.9999855561780039
0.181,0.48500000000000004,xw,beta,1.286848058701687,1.3467509366385086,0.9985968987892848
0.181,0.51,,no,2.4885976858218966,0.0,0.0
0.181,0.51,,D,2.061563576910196,0.10837614420965369,0.9902320463683795
0.181,0.51,,mixed,0.8265582923901253,0.6591526709113075,0.9842837762915786
0.181,0.51,,beta,0.21971207714476057,1.425605274056883,0.9815207592343539
0.181,0.51,x,no,1.7737232350022245,0.7791342870342065,0.9950816744211571
0.181,0.51,x,D,2.202070699136621,0.6430142952231912,0.99881318754813
0.181,0.51,x,mixed,1.3507757684501227,0.9323733199023603,0.9998659285982968
0.181,0.51,x,beta,0.9572668160488169,1.141507635743402,0.9945087652359319
0.181,0.51,w,no,2.932125241224926,0.6453046671485722,0.9991765196937534
0.181,0.51,w,D,1.9210074250166127,0.8917852034004213,0.9995116780381068
0.181,0.51,w,mixed,1.2977557771397994,1.1210928762892454,0.999677028827897
0.181,0.51,w,beta,0.7592805241387529,1.424983662925619,0.9958460420703469
0.181,0.51,xw,no,3.137196678788991,0.857153708172077,0.9999831239846315
0.181,0.51,xw,D,2.453615330987431,0.9999999999999999,1.0
0.181,0.51,xw,mixed,1.892741458049425,1.1511180571479804,0.9999878098119855
0.181,0.51,xw,beta,1.3745549439857412,1.3335558949210067,0.9985643510115478
0.2215,0.01,,no,2.4885976858218966,0.0,0.0
0.2215,0.01,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.01,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.01,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.01,x,no,2.2333847135937526,0.007178947683636055,0.9471374768779656
0.2215,0.01,x,D,1.5058134989767173,0.25553757845981584,0.9761563261482299
0.2215,0.01,x,mixed,0.5441778338694362,0.9483584566306248,0.9995705173111398
0.2215,0.01,x,beta,0.18804738783125416,1.6447526482680372,0.9997578979424897
0.2215,0.01,w,no,0.3803589079890911,0.11562648124312894,0.7858808859751071
0.2215,0.01,w,D,0.4097492366197045,0.0722404945512817,0.10383752411383129
0.2215,0.01,w,mixed,0.2476640574185607,0.5162818223682611,0.43008482257388636
0.2215,0.01,w,beta,0.04771232607590244,1.621250281362738,0.7801844650704185
0.2215,0.01,xw,no,0.06690004353164747,0.9965292080398417,0.9999990093629337
0.2215,0.01,xw,D,0.06657439431154377,1.0,1.0
0.2215,0.01,xw,mixed,0.015011654614446788,1.9880644307795885,0.999998525788188
0.2215,0.01,xw,beta,0.0036083029625101405,2.938899416891797,0.9998869688170499
0.2215,0.035,,no,2.4885976858218966,0.0,0.0
0.2215,0.035,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.035,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.035,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.035,x,no,2.1987107237807066,0.03578309682629985,0.9298368550663707
0.2215,0.035,x,D,1.5528615266177688,0.25069210290182553,0.9749449219254451
0.2215,0.035,x,mixed,0.5697136461880558,0.9341347651162767,0.9994654923867453
0.2215,0.035,x,beta,0.1976521522787405,1.6271543764438983,0.9997193825596012
0.2215,0.035,w,no,0.25508448606799683,0.9661075176483542,0.9973640283013305
0.2215,0.035,w,D,0.2618631805083255,0.9484165454780845,0.9967401897398378
0.2215,0.035,w,mixed,0.08416091687182893,1.7254154272910065,0.9894021289726762
0.2215,0.035,w,beta,0.031216536895788204,2.4093832156918826,0.9868385934933535
0.2215,0.035,xw,no,0.24057045278203712,0.9674003860002639,0.9999341333368272
0.2215,0.035,xw,D,0.22973173190858326,0.9999999999999999,1.0
0.2215,0.035,xw,mixed,0.060179474607055874,1.8869513805596898,0.9998901877675204
0.2215,0.035,xw,beta,0.020601893959089148,2.6120017278224528,0.9992556160037995
0.2215,0.060000000000000005,,no,2.4885976858218966,0.0,0.0
0.2215,0.060000000000000005,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.060000000000000005,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.060000000000000005,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.060000000000000005,x,no,2.1424813038388884,0.07751833658457281,0.9246036187601794
0.2215,0.060000000000000005,x,D,1.6024592856148088,0.2503554275425776,0.9743989465328048
0.2215,0.060000000000000005,x,mixed,0.5991463249632937,0.9217906000219294,0.9993756378995685
0.2215,0.060000000000000005,x,beta,0.2092156659405395,1.6094514757549763,0.9996162797071785
0.2215,0.060000000000000005,w,no,0.4949377805918643,0.8511742961341381,0.9972215043095374
0.2215,0.060000000000000005,w,D,0.5363547703132734,0.8240359092363044,0.9957754721245967
0.2215,0.060000000000000005,w,mixed,0.1516684045115727,1.6452900591903161,0.9956034986010844
0.2215,0.060000000000000005,w,beta,0.06519434334923509,2.219109167150559,0.9936523007240363
0.2215,0.060000000000000005,xw,no,0.4220607158881493,0.9350744108662207,0.999836013818719
0.2215,0.060000000000000005,xw,D,0.38462513949043386,0.9999999999999999,1.0
0.2215,0.060000000000000005,xw,mixed,0.12060628427273908,1.764652904159473,0.9996313037097098
0.2215,0.060000000000000005,xw,beta,0.05036043001594616,2.3526899325783064,0.9983850738094772
0.2215,0.085,,no,2.4885976858218966,0.0,0.0
0.2215,0.085,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.085,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.085,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.085,x,no,2.07199621862695,0.1292139792999369,0.9258010832041844
0.2215,0.085,x,D,1.6533478411194011,0.25443947283009083,0.9747181138741339
0.2215,0.085,x,mixed,0.6320285004019952,0.9115963290062015,0.9993093872473793
0.2215,0.085,x,beta,0.2224455547350315,1.5925610613463361,0.9994253160270903
0.2215,0.085,w,no,0.7382933267104439,0.7736016858273292,0.9974337749524205
0.2215,0.085,w,D,0.6979017814270285,0.8352482220914417,0.9966636269326802
0.2215,0.085,w,mixed,0.2299196785833755,1.5556371437256629,0.9979954080555886
0.2215,0.085,w,beta,0.10521475156812687,2.0770207636707574,0.996567389390951
0.2215,0.085,xw,no,0.6029834507005212,0.9119847490438283,0.9998230570753915
0.2215,0.085,xw,D,0.5307998753076851,1.0,1.0
0.2215,0.085,xw,mixed,0.19427449656737567,1.6598586462573697,0.9994095904223147
0.2215,0.085,xw,beta,0.08999490505257379,2.1717329880944356,0.9977313514523578
0.2215,0.11,,no,2.4885976858218966,0.0,0.0
0.2215,0.11,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.11,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.11,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.11,x,no,1.994900269710487,0.187404790057993,0.9306225246608613
0.2215,0.11,x,D,1.7044175981793632,0.2626631704092473,0.9759362905527761
0.2215,0.11,x,mixed,0.6678422374381237,0.9036920032072339,0.9992752883555936
0.2215,0.11,x,beta,0.2368771901845992,1.577508350302101,0.9990971685562752
0.2215,0.11,w,no,0.9653560677826897,0.7230622001000397,0.9972666228463906
0.2215,0.11,w,D,0.8304279483027069,0.8454745054151734,0.9974819797966192
0.2215,0.11,w,mixed,0.3083247295538767,1.487757386130586,0.9990660504072685
0.2215,0.11,w,beta,0.14746192489935864,1.9732556744028835,0.9978770454348583
0.2215,0.11,xw,no,0.7791965691068353,0.8967699247605992,0.9998554199800777
0.2215,0.11,xw,D,0.6699398356234169,1.0,1.0
0.2215,0.11,xw,mixed,0.2783528824988409,1.5748389920985397,0.9993016386462128
0.2215,0.11,xw,beta,0.13759630792789532,2.037630052194817,0.997227689822796
0.2215,0.135,,no,2.4885976858218966,0.0,0.0
0.2215,0.135,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.135,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.135,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.135,x,no,1.9180364222838193,0.2487396017733024,0.9373597370674174
0.2215,0.135,x,D,1.7547743848520816,0.27459247858653857,0.9779136780187427
0.2215,0.135,x,mixed,0.7060838958535948,0.898050785870515,0.9992750851665596
0.2215,0.135,x,beta,0.25202282750846083,1.5650317574010348,0.9985707686143014
0.2215,0.135,w,no,1.1764006475048505,0.6872720443957495,0.9975069909223346
0.2215,0.135,w,D,0.9444103568120055,0.8533116893985725,0.9979961436014878
0.2215,0.135,w,mixed,0.39179123505687175,1.4256370556029554,0.9991373109746374
0.2215,0.135,w,beta,0.1924445227160419,1.88836376025256,0.9977627116718436
0.2215,0.135,xw,no,0.9503097099012299,0.8863550618799041,0.999888942455331
0.2215,0.135,xw,D,0.803768730037282,1.0,1.0
0.2215,0.135,xw,mixed,0.3706511942573158,1.5057957307940486,0.9993083923837076
0.2215,0.135,xw,beta,0.19202064663414878,1.9330028364835568,0.9968026474454004
0.2215,0.16000000000000003,,no,2.4885976858218966,0.0,0.0
0.2215,0.16000000000000003,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.16000000000000003,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.16000000000000003,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.16000000000000003,x,no,1.8467003554387138,0.310315440587399,0.9448703400922317
0.2215,0.16000000000000003,x,D,1.8056917033343531,0.2888285077189504,0.9792707965824013
0.2215,0.16000000000000003,x,mixed,0.7462971294357741,0.8945087734553222,0.9993042076205498
0.2215,0.16000000000000003,x,beta,0.267257691425347,1.55586761739578,0.9977526200605791
0.2215,0.16000000000000003,w,no,1.3701481067356223,0.6619703345737072,0.9979716644461707
0.2215,0.16000000000000003,w,D,1.0453641232958706,0.8594738692087601,0.9983425426842409
0.2215,0.16000000000000003,w,mixed,0.4721217597885673,1.378078725932411,0.9993977465610956
0.2215,0.16000000000000003,w,beta,0.23747299598460622,1.8217664275230379,0.9978783163826109
0.2215,0.16000000000000003,xw,no,1.1170333883374977,0.8787151473530685,0.9999122393449015
0.2215,0.16000000000000003,xw,D,0.9334914617046995,1.0,1.0
0.2215,0.16000000000000003,xw,mixed,0.4693081188313505,1.4491922097258707,0.9994062343977875
0.2215,0.16000000000000003,xw,beta,0.25233187080972835,1.8485295631660599,0.9964212705993366
0.2215,0.18500000000000003,,no,2.4885976858218966,0.0,0.0
0.2215,0.18500000000000003,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.18500000000000003,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.18500000000000003,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.18500000000000003,x,no,1.78438496496439,0.36987780949401333,0.9523938570702424
0.2215,0.18500000000000003,x,D,1.8775204634209521,0.295778144467381,0.9645289617249675
0.2215,0.18500000000000003,x,mixed,0.7880924784190412,0.8928077358332381,0.9993543616814213
0.2215,0.18500000000000003,x,beta,0.28173122111797455,1.5509269811267363,0.9964857140297689
0.2215,0.18500000000000003,w,no,1.547060200338995,0.6442963898060556,0.9984900813375871
0.2215,0.18500000000000003,w,D,1.1368106361284314,0.8645046289407652,0.9985902431124575
0.2215,0.18500000000000003,w,mixed,0.5504429819178909,1.33919316707977,0.9996696934754218
0.2215,0.18500000000000003,w,beta,0.28265831574049477,1.7668617079171318,0.9979604093893966
0.2215,0.18500000000000003,xw,no,1.2800562358447014,0.8727779638188297,0.9999270365868758
0.2215,0.18500000000000003,xw,D,1.0598681450197491,1.0,1.0
0.2215,0.18500000000000003,xw,mixed,0.5725700912476571,1.402437542614516,0.999554331434279
0.2215,0.18500000000000003,xw,beta,0.31775322943025913,1.7785504998421602,0.9960818740839643
0.2215,0.21000000000000002,,no,2.4885976858218966,0.0,0.0
0.2215,0.21000000000000002,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.21000000000000002,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.21000000000000002,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.21000000000000002,x,no,1.7329293166298174,0.4258740221772952,0.9594601003875713
0.2215,0.21000000000000002,x,D,2.0921263292979453,0.24587973155138929,0.6618004098313196
0.2215,0.21000000000000002,x,mixed,0.8311544479755507,0.8926393708949422,0.9994164102596186
0.2215,0.21000000000000002,x,beta,0.29483916658111486,1.5504551002475828,0.9946282072746077
0.2215,0.21000000000000002,w,no,1.7084739537012306,0.6322405664400869,0.9989629408282445
0.2215,0.21000000000000002,w,D,1.2210812208692177,0.8687700845387286,0.9987760108133895
0.2215,0.21000000000000002,w,mixed,0.626426091796336,1.3070136388177427,0.9998640454853965
0.2215,0.21000000000000002,w,beta,0.32721904258407947,1.721519582932907,0.9980129166962138
0.2215,0.21000000000000002,xw,no,1.4398083363111522,0.868013316561051,0.9999371347515685
0.2215,0.21000000000000002,xw,D,1.183385526579329,0.9999999999999999,1.0
0.2215,0.21000000000000002,xw,mixed,0.6786113089608673,1.3637861185701194,0.9996932350277079
0.2215,0.21000000000000002,xw,beta,0.3873981420076062,1.71970290333858,0.9957699535001691
0.2215,0.23500000000000001,,no,2.4885976858218966,0.0,0.0
0.2215,0.23500000000000001,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.23500000000000001,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.23500000000000001,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.23500000000000001,x,no,1.692883785829194,0.4773934716147837,0.9658175453846274
0.2215,0.23500000000000001,x,D,2.205369858819553,0.24066531145072462,0.5291023756102944
0.2215,0.23500000000000001,x,mixed,0.875236609942618,0.8936847392344469,0.9994824721327658
0.2215,0.23500000000000001,x,beta,0.30630128637454945,1.554110334799525,0.992091078217928
0.2215,0.23500000000000001,w,no,1.8560087982003475,0.6243795199085004,0.9993434972317402
0.2215,0.23500000000000001,w,D,1.299780846872105,0.872510600123656,0.9989206630465057
0.2215,0.23500000000000001,w,mixed,0.6965534123234957,1.2827343735040178,0.9998287758060294
0.2215,0.23500000000000001,w,beta,0.3724625984850278,1.6813667167587263,0.9980135416813288
0.2215,0.23500000000000001,xw,no,1.5965069127240052,0.8641568370763918,0.9999453937729081
0.2215,0.23500000000000001,xw,D,1.3043828708043856,1.0,1.0
0.2215,0.23500000000000001,xw,mixed,0.7857829961845393,1.331873924604407,0.9997873103487437
0.2215,0.23500000000000001,xw,beta,0.4607370146067005,1.6693036499100415,0.9955026592806506
0.2215,0.26,,no,2.4885976858218966,0.0,0.0
0.2215,0.26,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.26,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.26,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.26,x,no,1.66392946639823,0.5240424316876929,0.9713685691786489
0.2215,0.26,x,D,2.264560494884107,0.25915133549316877,0.4984554475795063
0.2215,0.26,x,mixed,0.9201539225866132,0.8956413523195276,0.9995467863564107
0.2215,0.26,x,beta,0.36405085946514637,1.4873474123123616,0.9941243323461268
0.2215,0.26,w,no,1.9912943288818472,0.6196881308578047,0.9996180711257615
0.2215,0.26,w,D,1.374055712405858,0.8758834387253871,0.9990366897189216
0.2215,0.26,w,mixed,0.7630116941787105,1.2630733309964572,0.9998015689239038
0.2215,0.26,w,beta,0.41761457811667657,1.6463535063027486,0.9980059595732063
0.2215,0.26,xw,no,1.7502467214759818,0.8610645004518899,0.9999533562669177
0.2215,0.26,xw,D,1.4231239423926476,1.0,1.0
0.2215,0.26,xw,mixed,0.8931581672573254,1.3053178492179882,0.9998460472319916
0.2215,0.26,xw,beta,0.5376235518102546,1.625207039059741,0.9953536855076534
0.2215,0.28500000000000003,,no,2.4885976858218966,0.0,0.0
0.2215,0.28500000000000003,,D,2.1373504138430355,0.09697728199616994,0.9837043855572133
0.2215,0.28500000000000003,,mixed,0.8446019191434758,0.7395420863296257,0.9882044132793493
0.2215,0.28500000000000003,,beta,0.2653724944780822,1.485804340259348,0.9980875060658438
0.2215,0.28500000000000003,x,no,1.6452423431928471,0.5658008429301622,0.976114244996868
0.2215,0.28500000000000003,x,D,2.1360084866844193,0.3462651799726329,0.7298016650075481
0.2215,0.28500000000000003,x,mixed,0.9657681774818698,0.8982423129924195,0.9996058494224456
0.2215,0.28500000000000003,x,beta,0.452665829158479,1.396515909134185,0.9976061257283432
0.2215,0.28500000000000003,w,no,2.115851916793662,0.6174148089938685,0.9997914868784162
